customId,winnerCode,coverage,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,id,awayRedCards,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.category.alpha2,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.category.alpha2,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.hasPositionGraph,tournament.priority,tournament.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.type,homeTeam.id,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.type,awayTeam.id,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayTeam.disabled,homeTeam.disabled,homeScore.period2,awayScore.period2,homeRedCards,lastPeriod,time.initial,time.max,time.extra,statusTime.prefix,statusTime.initial,statusTime.max,statusTime.timestamp,statusTime.extra,roundInfo.name,roundInfo.cupRoundType
iMKszMK,0.0,-1.0,False,,,10416856,,1657396800,llaneros-fc-real-santander,False,"Primera B, Clausura",primera-b-clausura,Colombia,colombia,Football,football,1,274,colombia,CO,Primera B,primera-b,Colombia,colombia,Football,football,1,274,colombia,CO,0,1238,False,False,0,60510,1.0,0,Not started,notstarted,Real Santander,real-santander,Real Santander,Football,football,1,0,0,89358,[],#52b030,#52b030,#ffffff,Llaneros FC,llaneros-fc,Llaneros,Football,football,1,0,0,89374,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
eMKstMK,0.0,-1.0,False,,,10416862,,1657396800,fortaleza-ceif-tigres-fc,False,"Primera B, Clausura",primera-b-clausura,Colombia,colombia,Football,football,1,274,colombia,CO,Primera B,primera-b,Colombia,colombia,Football,football,1,274,colombia,CO,0,1238,False,False,0,60510,1.0,0,Not started,notstarted,Tigres FC,tigres-fc,Tigres,Football,football,1,0,0,89354,[],#52b030,#52b030,#ffffff,Fortaleza CEIF,fortaleza-ceif,Fortaleza,Football,football,1,0,0,89368,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
excskMK,0.0,-1.0,False,,,10416840,,1657415100,valledupar-fc-atletico-huila,False,"Primera B, Clausura",primera-b-clausura,Colombia,colombia,Football,football,1,274,colombia,CO,Primera B,primera-b,Colombia,colombia,Football,football,1,274,colombia,CO,0,1238,False,False,0,60510,1.0,0,Not started,notstarted,Atlético Huila,atletico-huila,Huila,Football,football,1,0,0,6104,[],#52b030,#52b030,#ffffff,Valledupar FC,valledupar-fc,Valledupar,Football,football,1,0,0,89360,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
HPsLP,0.0,3.0,False,,,10396428,,1657389600,hnk-hajduk-split-gnk-dinamo-zagreb,False,Super Cup,super-cup,Croatia,croatia,Football,football,1,14,croatia,HR,Super Cup,super-cup,Croatia,croatia,Football,football,1,14,croatia,HR,0,800,False,False,0,2235,1.0,0,Not started,notstarted,GNK Dinamo Zagreb,gnk-dinamo-zagreb,Dinamo,Football,football,1,0,0,2032,[],#52b030,#52b030,#ffffff,HNK Hajduk Split,hnk-hajduk-split,Hajduk,Football,football,1,0,0,2036,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,False,False,,,,,,,,,,,,,Final,1.0
RNisBZdb,1.0,3.0,False,,,10345755,,1657324800,universidad-catolica-del-ecuador-mushuc-runa,False,"LigaPro Serie A, Segunda Etapa",ligapro-serie-a-segunda-etapa,Ecuador,ecuador,Football,football,1,165,ecuador,EC,LigaPro Serie A,ligapro-serie-a,Ecuador,ecuador,Football,football,1,165,ecuador,EC,0,240,False,False,0,1387,1.0,100,Ended,finished,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica,Football,football,1,0,0,21942,[],#52b030,#52b030,#ffffff,Mushuc Runa,mushuc-runa,Mushuc Runa,Football,football,1,0,0,134976,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1657331581.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657331583,,,,,,,,,,,,,,,,
ZecsAalc,0.0,3.0,False,,,10345739,,1657396800,aucas-orense-sc,False,"LigaPro Serie A, Segunda Etapa",ligapro-serie-a-segunda-etapa,Ecuador,ecuador,Football,football,1,165,ecuador,EC,LigaPro Serie A,ligapro-serie-a,Ecuador,ecuador,Football,football,1,165,ecuador,EC,0,240,False,False,0,1387,1.0,0,Not started,notstarted,Aucas,aucas,Aucas,Football,football,1,0,0,5249,[],#52b030,#52b030,#ffffff,Orense SC,orense-sc,Orense,Football,football,1,0,0,277525,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
QNisAZKc,0.0,3.0,False,,,10345751,,1657405800,9-de-octubre-tecnico-universitario,False,"LigaPro Serie A, Segunda Etapa",ligapro-serie-a-segunda-etapa,Ecuador,ecuador,Football,football,1,165,ecuador,EC,LigaPro Serie A,ligapro-serie-a,Ecuador,ecuador,Football,football,1,165,ecuador,EC,0,240,False,False,0,1387,1.0,0,Not started,notstarted,9 de Octubre,9-de-octubre,9 de Octubre,Football,football,1,0,0,339975,[],#52b030,#52b030,#ffffff,Técnico Universitario,tecnico-universitario,Técnico,Football,football,1,0,0,21941,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
hfcsWnZb,0.0,3.0,False,,,10345737,,1657414800,ldu-gualaceo-sc,False,"LigaPro Serie A, Segunda Etapa",ligapro-serie-a-segunda-etapa,Ecuador,ecuador,Football,football,1,165,ecuador,EC,LigaPro Serie A,ligapro-serie-a,Ecuador,ecuador,Football,football,1,165,ecuador,EC,0,240,False,False,0,1387,1.0,0,Not started,notstarted,Gualaceo SC,gualaceo-sc,Gualaceo,Football,football,1,0,0,248196,[],#52b030,#52b030,#ffffff,LDU,ldu,LDU,Football,football,1,0,0,5257,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,False,,,,,,,,,,,,,,,
TqbsPQYb,0.0,,False,,,10125405,,1657382400,narva-trans-parnu-jk-vaprus,False,Premium Liiga,premium-liiga,Estonia,estonia,Football,football,1,92,estonia,EE,Premium Liiga,premium-liiga,Estonia,estonia,Football,football,1,92,estonia,EE,0,178,False,False,0,618,16.0,0,Not started,notstarted,Pärnu JK Vaprus,parnu-jk-vaprus,Pärnu,Football,football,1,0,0,247090,[],#52b030,#52b030,#ffffff,Narva Trans,narva-trans,Trans,Football,football,1,0,0,3343,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
cXosmXo,0.0,-1.0,False,,,10441552,,1657371600,spain-u19-norway-u19,False,"U19 European Womens Championship, Knockout phase",u19-european-womens-championship-knockout-phase,Europe,europe,Football,football,1,1465,europe,,U19 European Women's Championship,u19-european-womens-championship,Europe,europe,Football,football,1,1465,europe,,0,695,False,False,0,13021,1.0,0,Not started,notstarted,Spain U19,spain-u19,Spain,Football,football,1,0,0,37362,[],#52b030,#52b030,#ffffff,Norway U19,norway-u19,Norway,Football,football,1,0,0,37352,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Final,1.0
cLiswXo,1.0,,False,,,9922346,,1657296000,spain-finland,False,"Women's Euro, Group B",womens-euro-group-b,Europe,europe,Football,football,1,1465,europe,,Women's Euro,womens-euro,Europe,europe,Football,football,1,1465,europe,,0,477,False,False,0,102874,1.0,100,Ended,finished,Spain,spain,Spain,Football,football,1,0,0,37371,[],#52b030,#52b030,#ffffff,Finland,finland,Finland,Football,football,1,0,0,21802,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,,3.0,1657302800.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1657302804,,,2.0,0.0,,,,,,,,,,,,
oYcsREj,1.0,,False,,,9922344,1.0,1657306800,denmark-germany,False,"Women's Euro, Group B",womens-euro-group-b,Europe,europe,Football,football,1,1465,europe,,Women's Euro,womens-euro,Europe,europe,Football,football,1,1465,europe,,0,477,False,False,0,102874,1.0,100,Ended,finished,Germany,germany,Germany,Football,football,1,0,0,23992,[],#52b030,#52b030,#ffffff,Denmark,denmark,Denmark,Football,football,1,0,0,7414,[],#52b030,#52b030,#ffffff,4.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1657313518.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1657313522,,,3.0,0.0,,,,,,,,,,,,
CPisdmp,0.0,,False,,,10289457,,1657382400,switzerland-portugal,False,"Women's Euro, Group C",womens-euro-group-c,Europe,europe,Football,football,1,1465,europe,,Women's Euro,womens-euro,Europe,europe,Football,football,1,1465,europe,,0,477,False,False,0,102875,1.0,0,Not started,notstarted,Portugal,portugal,Portugal,Football,football,1,0,0,22027,[],#52b030,#52b030,#ffffff,Switzerland,switzerland,Switzerland,Football,football,1,0,0,38103,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
yYcsJZm,0.0,,False,,,9922347,,1657393200,sweden-netherlands,False,"Women's Euro, Group C",womens-euro-group-c,Europe,europe,Football,football,1,1465,europe,,Women's Euro,womens-euro,Europe,europe,Football,football,1,1465,europe,,0,477,False,False,0,102875,1.0,0,Not started,notstarted,Netherlands,netherlands,Netherlands,Football,football,1,0,0,32484,[],#52b030,#52b030,#ffffff,Sweden,sweden,Sweden,Football,football,1,0,0,7423,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
PUslV,0.0,,False,,,10166602,,1657375200,hifk-fc-haka,False,Veikkausliiga,veikkausliiga,Finland,finland,Football,football,1,19,finland,FI,Veikkausliiga,veikkausliiga,Finland,finland,Football,football,1,19,finland,FI,0,41,False,False,0,31,13.0,0,Not started,notstarted,HIFK,hifk,HIFK,Football,football,1,0,0,2261,[],#52b030,#52b030,#ffffff,FC Haka,fc-haka,Haka,Football,football,1,0,0,2240,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,False,,,,,,,,,,,,,,,
WUsibc,0.0,,False,,,10166603,,1657377000,ifk-mariehamn-vps,False,Veikkausliiga,veikkausliiga,Finland,finland,Football,football,1,19,finland,FI,Veikkausliiga,veikkausliiga,Finland,finland,Football,football,1,19,finland,FI,0,41,False,False,0,31,13.0,0,Not started,notstarted,VPS,vps,VPS,Football,football,1,0,0,2246,[],#52b030,#52b030,#ffffff,IFK Mariehamn,ifk-mariehamn,Mariehamn,Football,football,1,0,0,5058,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,False,False,,,,,,,,,,,,,,
UUsZU,0.0,,False,,,10166604,,1657458000,fc-lahti-kups,False,Veikkausliiga,veikkausliiga,Finland,finland,Football,football,1,19,finland,FI,Veikkausliiga,veikkausliiga,Finland,finland,Football,football,1,19,finland,FI,0,41,False,False,0,31,13.0,0,Not started,notstarted,KuPS,kups,KuPS,Football,football,1,0,0,2244,[],#52b030,#52b030,#ffffff,FC Lahti,fc-lahti,Lahti,Football,football,1,0,0,2249,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,False,False,,,,,,,,,,,,,,
kVsVXi,0.0,,False,,,10166605,,1657458000,fc-honka-sjk,False,Veikkausliiga,veikkausliiga,Finland,finland,Football,football,1,19,finland,FI,Veikkausliiga,veikkausliiga,Finland,finland,Football,football,1,19,finland,FI,0,41,False,False,0,31,14.0,0,Not started,notstarted,SJK,sjk,SJK,Football,football,1,0,0,22395,[],#52b030,#52b030,#ffffff,FC Honka,fc-honka,Honka,Football,football,1,0,0,2260,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
VMseN,0.0,-1.0,False,,,10168708,,1657375200,ka-akureyri-ibv,False,Urvalsdeild,urvalsdeild,Iceland,iceland,Football,football,1,10,iceland,IS,Urvalsdeild,urvalsdeild,Iceland,iceland,Football,football,1,10,iceland,IS,0,188,False,False,0,102,12.0,0,Not started,notstarted,KA Akureyri,ka-akureyri,KA,Football,football,1,0,0,1904,[],#52b030,#52b030,#ffffff,ÍBV,ibv,ÍBV,Football,football,1,0,0,1895,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
YMsiN,0.0,-1.0,False,,,10168709,,1657382400,vikingur-reykjavik-ia-akranes,False,Urvalsdeild,urvalsdeild,Iceland,iceland,Football,football,1,10,iceland,IS,Urvalsdeild,urvalsdeild,Iceland,iceland,Football,football,1,10,iceland,IS,0,188,False,False,0,102,12.0,0,Not started,notstarted,Víkingur Reykjavík,vikingur-reykjavik,Víkingur,Football,football,1,0,0,1908,[],#52b030,#52b030,#ffffff,ÍA Akranes,ia-akranes,ÍA,Football,football,1,0,0,1898,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,False,False,,,,,,,,,,,,,,
EnbsFnb,1.0,-1.0,True,,,10033337,,1657305900,drogheda-united-dundalk-fc,False,Premier Division,premier-division,Ireland,ireland,Football,football,1,51,ireland,IE,Premier Division,premier-division,Ireland,ireland,Football,football,1,51,ireland,IE,8191,192,False,True,0,79,23.0,100,Ended,finished,Drogheda United,drogheda-united,Drogheda Utd,Football,football,1,0,0,3180,[],#52b030,#52b030,#ffffff,Dundalk FC,dundalk-fc,Dundalk ,Football,football,1,0,0,3179,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,1657312917.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657312925,,,,,,,,,,,,,,,,
znbsGnb,1.0,-1.0,True,,,10033402,,1657305900,finn-harps-shelbourne,False,Premier Division,premier-division,Ireland,ireland,Football,football,1,51,ireland,IE,Premier Division,premier-division,Ireland,ireland,Football,football,1,51,ireland,IE,8191,192,False,True,0,79,23.0,100,Ended,finished,Shelbourne,shelbourne,Shelbourne,Football,football,1,0,0,3174,[],#52b030,#52b030,#ffffff,Finn Harps,finn-harps,Finn Harps,Football,football,1,0,0,3181,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1657312851.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657312855,,,,,,,,,,,,,,,,
wnbsYnb,2.0,-1.0,False,,,10033739,,1657305900,athlone-town-bray-wanderers,False,First Division,first-division,Ireland,ireland,Football,football,1,51,ireland,IE,First Division,first-division,Ireland,ireland,Football,football,1,51,ireland,IE,0,193,False,False,0,718,24.0,100,Ended,finished,Athlone Town,athlone-town,Athlone Town,Football,football,1,0,0,3198,[],#52b030,#52b030,#ffffff,Bray Wanderers,bray-wanderers,Bray Wanderers,Football,football,1,0,0,3171,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,,4.0,1657312511.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657312514,,,,,,,,,,,,,,,,
KnbsHXeb,1.0,-1.0,False,,,10033720,,1657305900,cobh-ramblers-galway-united,False,First Division,first-division,Ireland,ireland,Football,football,1,51,ireland,IE,First Division,first-division,Ireland,ireland,Football,football,1,51,ireland,IE,0,193,False,False,0,718,24.0,100,Ended,finished,Galway United,galway-united,Galway Utd,Football,football,1,0,0,137382,[],#52b030,#52b030,#ffffff,Cobh Ramblers,cobh-ramblers,Cobh Ramblers,Football,football,1,0,0,3185,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,,,1657312513.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657312524,False,,,,,,,,,,,,,,,
Anbspfbd,1.0,-1.0,False,,,10033723,1.0,1657305900,treaty-united-fc-longford-town,False,First Division,first-division,Ireland,ireland,Football,football,1,51,ireland,IE,First Division,first-division,Ireland,ireland,Football,football,1,51,ireland,IE,0,193,False,False,0,718,24.0,100,Ended,finished,Treaty United FC,treaty-united-fc,Treaty United FC,Football,football,1,0,0,377765,[],#52b030,#52b030,#ffffff,Longford Town,longford-town,Longford Town,Football,football,1,0,0,3175,[],#52b030,#52b030,#ffffff,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,4.0,1657312648.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657312658,,,,,,,,,,,,,,,,
UnbsDRc,2.0,-1.0,False,,,10033704,,1657305900,wexford-fc-waterford-fc,False,First Division,first-division,Ireland,ireland,Football,football,1,51,ireland,IE,First Division,first-division,Ireland,ireland,Football,football,1,51,ireland,IE,0,193,False,False,0,718,24.0,100,Ended,finished,Waterford FC,waterford-fc,Waterford,Football,football,1,0,0,3194,[],#52b030,#52b030,#ffffff,Wexford FC,wexford-fc,Wexford,Football,football,1,0,0,7128,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,2.0,4.0,1657312816.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1657312824,,,,,,,,,,,,,,,,
Umbsjvk,0.0,,False,,,10094982,,1657443600,jef-united-chiba-tochigi-sc,False,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,0,3034,26.0,0,Not started,notstarted,JEF United Chiba,jef-united-chiba,Chiba,Football,football,1,0,0,3144,[],#52b030,#52b030,#ffffff,Tochigi SC,tochigi-sc,Tochigi,Football,football,1,0,0,26009,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
bNisNmp,0.0,,False,,,10094976,,1657443600,zweigen-kanazawa-mito-hollyhock,False,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,0,3034,26.0,0,Not started,notstarted,Mito Hollyhock,mito-hollyhock,Mito Hollyhock,Football,football,1,0,0,21901,[],#52b030,#52b030,#ffffff,Zweigen Kanazawa,zweigen-kanazawa,Zweigen Kanazawa,Football,football,1,0,0,38138,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
lQcshNi,0.0,,False,,,10094971,,1657443600,yokohama-fc-tokushima-vortis,False,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,0,3034,26.0,0,Not started,notstarted,Tokushima Vortis,tokushima-vortis,Tokushima V,Football,football,1,0,0,21907,[],#52b030,#52b030,#ffffff,Yokohama FC,yokohama-fc,Yokohama,Football,football,1,0,0,7061,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
enpsuPr,0.0,,False,,,10094980,,1657443600,iwate-grulla-morioka-v-varen-nagasaki,False,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,0,3034,26.0,0,Not started,notstarted,V-Varen Nagasaki,v-varen-nagasaki,Nagasaki,Football,football,1,0,0,38154,[],#52b030,#52b030,#ffffff,Iwate Grulla Morioka,iwate-grulla-morioka,Iwate Grulla Morioka,Football,football,1,0,0,44519,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
mpcsyPr,0.0,,False,,,10094970,,1657443600,ventforet-kofu-blaublitz-akita,False,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,0,3034,26.0,0,Not started,notstarted,Ventforet Kofu,ventforet-kofu,Ventforet Kofu,Football,football,1,0,0,5762,[],#52b030,#52b030,#ffffff,Blaublitz Akita,blaublitz-akita,Blaublitz A,Football,football,1,0,0,44523,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
YmbsDPr,0.0,,False,,,10095001,,1657447200,fc-ryukyu-vegalta-sendai,False,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,0,3034,26.0,0,Not started,notstarted,FC Ryukyu,fc-ryukyu,Ryukyu,Football,football,1,0,0,44528,[],#52b030,#52b030,#ffffff,Vegalta Sendai,vegalta-sendai,Vegalta Sendai,Football,football,1,0,0,3148,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
cNisdNi,0.0,,False,,,10094986,,1657447200,roasso-kumamoto-montedio-yamagata,False,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,0,3034,26.0,0,Not started,notstarted,Montedio Yamagata,montedio-yamagata,Yamagata,Football,football,1,0,0,21902,[],#52b030,#52b030,#ffffff,Roasso Kumamoto,roasso-kumamoto,Kumamoto,Football,football,1,0,0,21903,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
EccsJFn,0.0,,False,,,10094995,,1657447200,oita-trinita-fagiano-okayama,False,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,0,3034,26.0,0,Not started,notstarted,Oita Trinita,oita-trinita,Oita,Football,football,1,0,0,5129,[],#52b030,#52b030,#ffffff,Fagiano Okayama,fagiano-okayama,Fagiano Okayama,Football,football,1,0,0,34034,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
OmbsFcc,0.0,,False,,,10094988,,1657447200,omiya-ardija-tokyo-verdy,False,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,0,3034,26.0,0,Not started,notstarted,Omiya Ardija,omiya-ardija,Omiya Ardija,Football,football,1,0,0,5130,[],#52b030,#52b030,#ffffff,Tokyo Verdy,tokyo-verdy,Tokyo Verdy,Football,football,1,0,0,3139,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,False,,,,,,,,,,,,,,,
DccsWmp,0.0,,False,,,10094999,,1657447200,albirex-niigata-renofa-yamaguchi-fc,False,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,0,3034,26.0,0,Not started,notstarted,Renofa Yamaguchi FC,renofa-yamaguchi-fc,Yamaguchi,Football,football,1,0,0,38146,[],#52b030,#52b030,#ffffff,Albirex Niigata,albirex-niigata,Albirex Niigata,Football,football,1,0,0,5128,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,False,,,,,,,,,,,,,,,
gNisjNr,0.0,,False,,,10094989,,1657447200,machida-zelvia-thespakusatsu-gunma,False,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,J.League 2,jleague-2,Japan,japan,Football,football,1,52,japan,JP,0,402,False,False,0,3034,26.0,0,Not started,notstarted,Thespakusatsu Gunma,thespakusatsu-gunma,Kusatsu G,Football,football,1,0,0,21906,[],#52b030,#52b030,#ffffff,Machida Zelvia,machida-zelvia,Machida Z,Football,football,1,0,0,44409,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
NhosJEtb,0.0,-1.0,False,,,10403981,,1657375200,fk-banga-gargzdai-fc-hegelmann-kaunas,False,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,LT,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,LT,0,198,False,False,0,1260,20.0,0,Not started,notstarted,FC Hegelmann Kaunas,fc-hegelmann-kaunas,Hegelmann L.K.,Football,football,1,0,0,171484,[],#52b030,#52b030,#ffffff,FK Banga Gargždai,fk-banga-gargzdai,Banga,Football,football,1,0,0,35388,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,False,,,,,,,,,,,,,,,
TgcsobAc,0.0,-1.0,False,,,10403980,,1657382400,fk-suduva-marijampole-siauliai-fa,False,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,LT,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,LT,0,198,False,False,0,1260,25.0,0,Not started,notstarted,FK Sūduva Marijampolė,fk-suduva-marijampole,Sūduva,Football,football,1,0,0,5343,[],#52b030,#52b030,#ffffff,Šiauliai FA,siauliai-fa,Šiauliai,Football,football,1,0,0,312564,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
wmwsCYQc,1.0,,True,,,10398679,,1657317600,celaya-fc-pumas-tabasco,False,"Liga de Expansión MX, Apertura",liga-de-expansion-mx-apertura,Mexico,mexico,Football,football,1,12,mexico,MX,"Liga de Expansión MX, Apertura",liga-de-expansion-mx-apertura,Mexico,mexico,Football,football,1,12,mexico,MX,0,11611,False,False,0,1918,2.0,100,Ended,finished,Celaya FC,celaya-fc,Celaya,Football,football,1,0,0,53121,[],#52b030,#52b030,#ffffff,Pumas Tabasco,pumas-tabasco,Pumas Tabasco,Football,football,1,0,0,354927,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,,1657324603.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1657324607,False,,1.0,1.0,,,,,,,,,,,,
